"","PUBLICATION","EXTRACT_DATE","PRACTICE_CODE","PRACTICE_NAME","LSOA_CODE","SEX","Number.of.Patients"
"3280","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01024888","ALL",8
"3281","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01024902","ALL",2
"3282","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01024903","ALL",1
"3283","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01024910","ALL",6
"3284","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01024914","ALL",1
"3285","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025024","ALL",2
"3286","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025032","ALL",9
"3287","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025033","ALL",33
"3288","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025034","ALL",63
"3289","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025035","ALL",82
"3290","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025036","ALL",111
"3291","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025037","ALL",108
"3292","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025038","ALL",61
"3293","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025039","ALL",31
"3294","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025040","ALL",64
"3295","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025041","ALL",335
"3296","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025042","ALL",237
"3297","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025044","ALL",115
"3298","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025045","ALL",121
"3299","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025046","ALL",93
"3300","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025048","ALL",17
"3301","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025049","ALL",22
"3302","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025050","ALL",20
"3303","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025051","ALL",77
"3304","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025052","ALL",48
"3305","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025053","ALL",67
"3306","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025054","ALL",31
"3307","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025055","ALL",43
"3308","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025056","ALL",35
"3309","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025057","ALL",106
"3310","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025058","ALL",95
"3311","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025059","ALL",118
"3312","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025060","ALL",4
"3313","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025061","ALL",14
"3314","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025062","ALL",6
"3315","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025063","ALL",3
"3316","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025064","ALL",9
"3317","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025065","ALL",7
"3318","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025066","ALL",5
"3319","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025067","ALL",137
"3320","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025068","ALL",156
"3321","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025069","ALL",89
"3322","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025070","ALL",10
"3323","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025071","ALL",9
"3324","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025072","ALL",6
"3325","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025073","ALL",4
"3326","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025074","ALL",2
"3327","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025075","ALL",57
"3328","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025076","ALL",27
"3329","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025077","ALL",67
"3330","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025078","ALL",70
"3331","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025079","ALL",10
"3332","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025080","ALL",17
"3333","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025081","ALL",75
"3334","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025082","ALL",266
"3335","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025083","ALL",175
"3336","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025084","ALL",233
"3337","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025189","ALL",1
"3338","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025210","ALL",1
"3339","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025222","ALL",1
"3340","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025294","ALL",1
"3341","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025318","ALL",3
"3342","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025319","ALL",1
"3343","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025325","ALL",1
"3344","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025327","ALL",1
"3345","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025329","ALL",1
"3346","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025336","ALL",1
"3347","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025338","ALL",3
"3348","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025341","ALL",3
"3349","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025343","ALL",2
"3350","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025345","ALL",1
"3351","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025349","ALL",1
"3352","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025351","ALL",3
"3353","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025352","ALL",2
"3354","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025357","ALL",2
"3355","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025361","ALL",1
"3356","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025364","ALL",2
"3357","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025365","ALL",1
"3358","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025374","ALL",2
"3359","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025377","ALL",1
"3360","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025380","ALL",1
"3361","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025392","ALL",1
"3362","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025393","ALL",1
"3363","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025395","ALL",13
"3364","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025396","ALL",2
"3365","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025404","ALL",1
"3366","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025414","ALL",3
"3367","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025417","ALL",1
"3368","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025448","ALL",1
"3369","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01025456","ALL",2
"3370","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","E01033231","ALL",509
"3371","GP_PRAC_PAT_LIST","01JUL2019","P81147","BLACKBURN RD MEDICAL CENTRE","NO2011","ALL",1
"3372","GP_PRAC_PAT_LIST","01JUL2019","P81154","GRANVILLE HOUSE MED CTRE","E01025316","ALL",1
"3373","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012571","ALL",4
"3374","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012572","ALL",16
"3375","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012573","ALL",2
"3376","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012574","ALL",34
"3377","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012575","ALL",6
"3378","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012576","ALL",8
"3379","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012577","ALL",10
"3380","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012578","ALL",18
"3381","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012579","ALL",30
"3382","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012580","ALL",50
"3383","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012581","ALL",94
"3384","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012582","ALL",44
"3385","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012583","ALL",121
"3386","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012584","ALL",56
"3387","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012585","ALL",25
"3388","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012586","ALL",8
"3389","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012587","ALL",51
"3390","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012588","ALL",13
"3391","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012589","ALL",3
"3392","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012590","ALL",8
"3393","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012592","ALL",11
"3394","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012593","ALL",22
"3395","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012594","ALL",4
"3396","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012595","ALL",22
"3397","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012596","ALL",19
"3398","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012597","ALL",14
"3399","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012598","ALL",23
"3400","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012599","ALL",9
"3401","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012600","ALL",9
"3402","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012601","ALL",14
"3403","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012602","ALL",29
"3404","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012603","ALL",4
"3405","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012604","ALL",12
"3406","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012605","ALL",32
"3407","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012606","ALL",39
"3408","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012607","ALL",96
"3409","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012608","ALL",102
"3410","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012609","ALL",20
"3411","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012610","ALL",12
"3412","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012611","ALL",22
"3413","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012612","ALL",13
"3414","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012613","ALL",18
"3415","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012614","ALL",1
"3416","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012615","ALL",4
"3417","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012616","ALL",1
"3418","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012618","ALL",11
"3419","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012619","ALL",2
"3420","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012620","ALL",15
"3421","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012621","ALL",6
"3422","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012622","ALL",6
"3423","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012623","ALL",12
"3424","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012624","ALL",5
"3425","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012625","ALL",20
"3426","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012628","ALL",1
"3427","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012629","ALL",7
"3428","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012630","ALL",7
"3429","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012631","ALL",3
"3430","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012632","ALL",12
"3431","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012633","ALL",379
"3432","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012634","ALL",151
"3433","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012635","ALL",83
"3434","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012636","ALL",584
"3435","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012637","ALL",4
"3436","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012638","ALL",9
"3437","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012639","ALL",17
"3438","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012640","ALL",12
"3439","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012641","ALL",10
"3440","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012642","ALL",32
"3441","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012643","ALL",26
"3442","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012644","ALL",88
"3443","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012645","ALL",74
"3444","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012647","ALL",2
"3445","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012648","ALL",4
"3446","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012649","ALL",2
"3447","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012650","ALL",4
"3448","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012651","ALL",5
"3449","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012652","ALL",7
"3450","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012653","ALL",1
"3451","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012654","ALL",3
"3452","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012655","ALL",22
"3453","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012656","ALL",22
"3454","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012657","ALL",2
"3455","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012658","ALL",23
"3456","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012659","ALL",1
"3457","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012661","ALL",5
"3458","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012717","ALL",2
"3459","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01012749","ALL",4
"3460","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01024880","ALL",1
"3461","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01024888","ALL",1
"3462","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01024889","ALL",2
"3463","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01024892","ALL",1
"3464","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01024908","ALL",1
"3465","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01024909","ALL",1
"3466","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01024914","ALL",1
"3467","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01024921","ALL",2
"3468","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01024922","ALL",2
"3469","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01024928","ALL",2
"3470","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01024948","ALL",1
"3471","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01024951","ALL",1
"3472","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025023","ALL",2
"3473","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025033","ALL",6
"3474","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025034","ALL",3
"3475","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025035","ALL",1
"3476","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025038","ALL",2
"3477","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025042","ALL",3
"3478","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025044","ALL",1
"3479","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025046","ALL",1
"3480","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025049","ALL",9
"3481","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025050","ALL",1
"3482","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025051","ALL",3
"3483","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025052","ALL",2
"3484","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025055","ALL",1
"3485","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025057","ALL",1
"3486","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025058","ALL",2
"3487","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025059","ALL",5
"3488","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025060","ALL",1
"3489","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025061","ALL",11
"3490","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025062","ALL",4
"3491","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025063","ALL",2
"3492","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025064","ALL",7
"3493","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025065","ALL",3
"3494","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025066","ALL",8
"3495","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025068","ALL",1
"3496","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025069","ALL",1
"3497","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025070","ALL",9
"3498","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025071","ALL",6
"3499","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025072","ALL",10
"3500","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025073","ALL",12
"3501","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025074","ALL",21
"3502","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025075","ALL",1
"3503","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025077","ALL",1
"3504","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025078","ALL",1
"3505","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025079","ALL",32
"3506","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025080","ALL",12
"3507","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025081","ALL",15
"3508","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025082","ALL",1
"3509","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025084","ALL",1
"3510","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025211","ALL",1
"3511","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025228","ALL",2
"3512","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025231","ALL",1
"3513","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025232","ALL",1
"3514","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025278","ALL",2
"3515","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025279","ALL",4
"3516","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025301","ALL",1
"3517","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025303","ALL",1
"3518","GP_PRAC_PAT_LIST","01JUL2019","P81155","BROWNHILL SURGERY","E01025315","ALL",10
